date,category,node_count,inflow,outflow,within_sector_exposure,cross_sector_inflow,cross_sector_outflow,activity,log_activity,net_inflow,exposure_shift_ratio,contraction_score
2021-05-03,Privacy & Security,2,0.0,31196.3705,0.0,0.0,31196.3705,31196.3705,10.348089091399759,-31196.3705,-1.0,1.0
2021-05-03,Trading & Exchanges,122,5261085886.273546,1324233185.6491516,120262804.06381004,5140823082.209736,1203970381.5853415,6585319071.922698,22.60810862547388,3936852700.6243944,0.5978226199258349,-0.5978226199258349
2021-05-03,Primary Market Tokens,469,822513290.2784703,16537941571.27105,0.0,822513290.2784703,16537941571.27105,17360454861.54952,23.57746074759512,-15715428280.992579,-0.9052428871434471,0.9052428871434471
2021-05-03,Other / Unknown,3,9229457.44218,31757108.09447,0.0,9229457.44218,31757108.09447,40986565.53665,17.528754925533523,-22527650.65229,-0.5496349927672246,0.5496349927672246
2021-05-10,Asset Management,96,4261008791.41399,2823266967.6019106,2074216489.2511406,2186792302.1628494,749050478.35077,7084275759.015901,22.6811434832714,1437741823.8120794,0.2029483143682426,-0.2029483143682426
2021-05-10,"Infrastructure, Services & Financial Products",87,2384539864.51118,526949226.78892,134882679.17510998,2249657185.33607,392066547.61381,2911489091.3001,21.791930502815095,1857590637.72226,0.6380208132233699,-0.6380208132233699
2021-05-10,"Lending, Borrowing & Real World Assets",51,7131700692.387468,15197462000.599997,2704070174.121199,4427630518.26627,12493391826.478798,22329162692.987465,23.829159405184903,-8065761308.212528,-0.3612209476509212,0.3612209476509212
2021-05-10,Privacy & Security,2,51.15098999999998,3957.659790000005,0.0,51.15098999999998,3957.659790000005,4008.8107800000053,8.296499332154854,-3906.508800000005,-0.9744807161988324,0.9744807161988324
2021-05-10,Trading & Exchanges,132,1898522046.1256802,9195399612.36037,108610127.48490992,1789911918.6407702,9086789484.875462,11093921658.486052,23.129663197033523,-7296877566.234691,-0.6577365327483726,0.6577365327483726
2021-05-10,Primary Market Tokens,657,17145409276.469847,5078934171.602039,0.0,17145409276.469847,5078934171.602039,22224343448.071884,23.824454076810905,12066475104.867807,0.542939553335361,-0.542939553335361
2021-05-10,Other / Unknown,3,7972106.50804,7136891.954170001,0.0,7972106.50804,7136891.954170001,15108998.46221,16.53080111512796,835214.553869999,0.05527927982513222,-0.05527927982513222
2021-05-17,Asset Management,92,4697550154.64826,3029287753.1163,932683417.1841697,3764866737.4640903,2096604335.9321303,7726837907.764561,22.767965548424637,1668262401.53196,0.2159049305092259,-0.2159049305092259
2021-05-17,"Infrastructure, Services & Financial Products",85,3450968392.83405,488635560.10235,253100364.49196,3197868028.34209,235535195.61039,3939603952.9364004,22.09434603589837,2962332832.7317,0.7519367094054499,-0.7519367094054499
2021-05-17,"Lending, Borrowing & Real World Assets",43,5677911337.52045,25823475393.703102,4608156838.61901,1069754498.9014397,21215318555.08409,31501386731.223553,24.173297405054196,-20145564056.18265,-0.6395135626272213,0.6395135626272213
2021-05-17,Privacy & Security,2,2621760.7590399995,0.0,0.0,2621760.7590399995,0.0,2621760.7590399995,14.779357076873968,2621760.7590399995,1.0,-1.0
2021-05-17,Trading & Exchanges,122,1452562896.8143396,16967355574.89062,106395172.29808992,1346167724.5162497,16860960402.59253,18419918471.70496,23.636698441743416,-15514792678.076279,-0.8422834608040597,0.8422834608040597
2021-05-17,Primary Market Tokens,577,32297174816.67472,1319498601.3778799,0.0,32297174816.67472,1319498601.3778799,33616673418.0526,24.238288013542736,30977676215.29684,0.9214973721540638,-0.9214973721540638
2021-05-17,Other / Unknown,3,49473796.271369986,10272.331979999968,0.0,49473796.271369986,10272.331979999968,49484068.60334998,17.717161349546807,49463523.93938999,0.9995848226603056,-0.9995848226603056
2021-05-24,Asset Management,112,2245309890.8613205,3338231623.109221,2135842708.4705007,109467182.39081979,1202388914.6387203,5583541513.970541,22.443089092117642,-1092921732.2479005,-0.19573987755142655,0.19573987755142655
2021-05-24,"Infrastructure, Services & Financial Products",90,511300032.6720099,525247027.61881995,67269601.31336,444030431.35864985,457977426.30546,1036547060.2908299,20.759160892852627,-13946994.946810067,-0.013455245286110674,0.013455245286110674
2021-05-24,"Lending, Borrowing & Real World Assets",55,9953506772.684061,4729800485.710461,2023700726.6483402,7929806046.035721,2706099759.0621204,14683307258.394522,23.409977124908256,5223706286.9736,0.35575815414386164,-0.35575815414386164
2021-05-24,Privacy & Security,2,249333.8546099998,32931.12588000001,0.0,249333.8546099998,32931.12588000001,282264.9804899998,12.550605098619963,216402.7287299998,0.7666651681492122,-0.7666651681492122
2021-05-24,Trading & Exchanges,148,3245286521.9351306,546629918.0714103,24838571.942180008,3220447949.9929504,521791346.12923026,3791916440.006541,22.056137385496857,2698656603.8637204,0.711686727954128,-0.711686727954128
2021-05-24,Primary Market Tokens,699,3188669990.323661,10017630454.63821,0.0,3188669990.323661,10017630454.63821,13206300444.961872,23.30395985917648,-6828960464.314549,-0.5170986751948202,0.5170986751948202
2021-05-24,Other / Unknown,3,13482094.928340001,232196.98513,0.0,13482094.928340001,232196.98513,13714291.913470002,16.43394912531718,13249897.94321,0.9661379549749937,-0.9661379549749937
2021-05-31,Asset Management,119,320460663.7065303,1568394688.5675304,177770307.4204202,142690356.28611007,1390624381.1471102,1888855352.2740607,21.359236849359775,-1247934024.861,-0.6606826845467905,0.6606826845467905
2021-05-31,"Infrastructure, Services & Financial Products",93,169434235.22000003,259908294.5463499,14130802.913080031,155303432.30692,245777491.63326988,429342529.7663499,19.877765598323432,-90474059.32634988,-0.21072699081450483,0.21072699081450483
2021-05-31,"Lending, Borrowing & Real World Assets",59,5001135213.882979,1514732141.6455693,877817994.1219696,4123317219.7610097,636914147.5235997,6515867355.528549,22.5975061708996,3486403072.23741,0.5350635428880063,-0.5350635428880063
2021-05-31,Privacy & Security,2,745140.0924300008,35546.780419999996,0.0,745140.0924300008,35546.780419999996,780686.8728500007,13.567930698300017,709593.3120100008,0.9089346019352631,-0.9089346019352631
2021-05-31,Trading & Exchanges,156,2417197981.962711,298436868.92286,59167973.670549974,2358030008.292161,239268895.25231004,2715634850.885571,21.722291594263446,2118761113.0398507,0.7802083967028633,-0.7802083967028633
2021-05-31,Primary Market Tokens,780,926548681.8704399,5188512199.160861,0.0,926548681.8704399,5188512199.160861,6115060881.031301,22.534020562214447,-4261963517.290421,-0.6969617474309829,0.6969617474309829
2021-05-31,Other / Unknown,4,311312.33720999997,5813489.448709995,0.0,311312.33720999997,5813489.448709995,6124801.785919994,15.627857115659546,-5502177.111499995,-0.898343702182931,0.898343702182931
2021-06-07,Asset Management,128,3608743777.7359095,3051258307.88236,2929515755.2845697,679228022.4513397,121742552.59779024,6660002085.618269,22.619385634804708,557485469.8535495,0.08370650079185318,-0.08370650079185318
2021-06-07,"Infrastructure, Services & Financial Products",97,818322865.4777101,213064376.67168003,34743242.436300054,783579623.0414101,178321134.23538,1031387242.1493902,20.754170571024314,605258488.80603,0.5868392239802032,-0.5868392239802032
2021-06-07,"Lending, Borrowing & Real World Assets",60,2199239682.1609697,6581225374.3116,1436182332.0892696,763057350.0717001,5145043042.22233,8780465056.472569,22.895795211012167,-4381985692.15063,-0.4990607745680196,0.4990607745680196
2021-06-07,Privacy & Security,3,63234.99051999999,105914.33731999992,0.0,63234.99051999999,105914.33731999992,169149.32783999993,12.038543112368371,-42679.34679999993,-0.25231756664366267,0.25231756664366267
2021-06-07,Trading & Exchanges,162,1741179951.2030697,3051927855.565333,119386330.09339,1621793621.1096797,2932541525.471943,4793107806.768402,22.29044484962463,-1310747904.3622632,-0.273465141449842,0.273465141449842
2021-06-07,Primary Market Tokens,844,6788370671.377123,2257801167.5497494,0.0,6788370671.377123,2257801167.5497494,9046171838.926872,22.925607504054984,4530569503.8273735,0.5008272653335784,-0.5008272653335784
2021-06-07,Other / Unknown,4,1088114.525969998,1625301.1532299977,0.0,1088114.525969998,1625301.1532299977,2713415.6791999955,14.813719165988728,-537186.6272599997,-0.1979743212136152,0.1979743212136152
2021-06-14,Asset Management,142,1849261708.1088707,2226278055.1073403,1763499831.3814507,85761876.72742009,462778223.7258897,4075539763.2162113,22.12826903234389,-377016346.9984696,-0.09250709572293492,0.09250709572293492
2021-06-14,"Infrastructure, Services & Financial Products",104,333940206.75518006,235279263.25174,69840688.40926003,264099518.34592003,165438574.84247997,569219470.0069201,20.159776631266933,98660943.50344005,0.1733267196609431,-0.1733267196609431
2021-06-14,"Lending, Borrowing & Real World Assets",65,3592340999.97917,7631270148.391279,2589278643.48522,1003062356.4939499,5041991504.906059,11223611148.37045,23.141285534578582,-4038929148.4121094,-0.3598600392529208,0.3598600392529208
2021-06-14,Privacy & Security,3,4336.724200000681,18442.512690000058,0.0,4336.724200000681,18442.512690000058,22779.23689000074,10.033648635981377,-14105.788489999377,-0.619238851508292,0.619238851508292
2021-06-14,Trading & Exchanges,174,763704095.9706796,39447334451.46387,102025506.17160998,661678589.7990696,39345308945.29226,40211038547.43455,24.41740738563532,-38683630355.49319,-0.9620152016183424,0.9620152016183424
2021-06-14,Primary Market Tokens,939,44163289409.95378,1181150965.68432,0.0,44163289409.95378,1181150965.68432,45344440375.6381,24.537553412312914,42982138444.26946,0.9479031627295633,-0.9479031627295633
2021-06-14,Other / Unknown,4,18910340.48761,119771.56826000003,0.0,18910340.48761,119771.56826000003,19030112.05587,16.761533180183218,18790568.919350002,0.9874124158692955,-0.9874124158692955
2021-06-21,Asset Management,144,3259831996.6519394,2476498275.265179,2363614811.079799,896217185.5721402,112883464.18537998,5736330271.917118,22.470085517546572,783333721.3867602,0.13655659354581848,-0.13655659354581848
2021-06-21,"Infrastructure, Services & Financial Products",105,308598277.2733,227726418.74541,48796057.73917,259802219.53412998,178930361.00624,536324696.01871,20.10025031364562,80871858.52789,0.15078898870073426,-0.15078898870073426
2021-06-21,"Lending, Borrowing & Real World Assets",70,2913668901.86437,6239836170.77073,1835440658.0723202,1078228243.7920496,4404395512.69841,9153505072.6351,22.937402711038807,-3326167268.90636,-0.36337635064518814,0.36337635064518814
2021-06-21,Privacy & Security,4,342293.71877000015,124143.78141,0.0,342293.71877000015,124143.78141,466437.50018000015,13.052881458167304,218149.93736000016,0.46769382237880786,-0.46769382237880786
2021-06-21,Trading & Exchanges,180,605500329.0336702,4046340764.1186876,68999956.81482004,536500372.21885014,3977340807.303868,4651841093.152358,22.260528912410717,-3440840435.085017,-0.7396728233365564,0.7396728233365564
2021-06-21,Primary Market Tokens,985,7227946869.500547,1333152151.6554298,0.0,7227946869.500547,1333152151.6554298,8561099021.155977,22.870494409297496,5894794717.845118,0.6885558388330805,-0.6885558388330805
2021-06-21,Other / Unknown,4,10959661.58346,3170405.289210002,0.0,10959661.58346,3170405.289210002,14130066.872670002,16.463815558093618,7789256.2942499975,0.5512540290460881,-0.5512540290460881
2021-06-28,Asset Management,151,1700108550.860719,1666986894.7474985,1189358327.7134087,510750223.14731026,477628567.0340898,3367095445.6082172,21.937316324394548,33121656.113220453,0.009836862853538,-0.009836862853538
2021-06-28,"Infrastructure, Services & Financial Products",108,320747365.8766401,422152614.4132901,119035868.76553003,201711497.11111003,303116745.64776003,742899980.2899301,20.426071978936854,-101405248.53665,-0.1364991940060017,0.1364991940060017
2021-06-28,"Lending, Borrowing & Real World Assets",71,4146159090.918001,3434818032.3515096,1298200590.8320706,2847958500.085931,2136617441.519439,7580977123.26951,22.748907936507717,711341058.5664916,0.09383237107826882,-0.09383237107826882
2021-06-28,Privacy & Security,5,222768.95070999948,9135187.431809999,0.0,222768.95070999948,9135187.431809999,9357956.382519998,16.051737596275252,-8912418.4811,-0.9523894017873143,0.9523894017873143
2021-06-28,Trading & Exchanges,190,2297427727.0851264,469719410.6273501,216472139.1144301,2080955587.9706962,253247271.51292,2767147137.7124767,21.741082712597773,1827708316.4577763,0.6605027580747628,-0.6605027580747628
2021-06-28,Primary Market Tokens,1057,2127799374.354639,4574789633.612317,0.0,2127799374.354639,4574789633.612317,6702589007.966956,22.625759707951442,-2446990259.257678,-0.3650813523474423,0.3650813523474423
2021-06-28,Other / Unknown,4,903891.14522,15766996.007279996,0.0,903891.14522,15766996.007279996,16670887.152499996,16.62917453180203,-14863104.862059996,-0.8915605226102857,0.8915605226102857
2021-07-05,Asset Management,161,599073209.112951,740130468.857191,299630912.63462085,299442296.4783302,440499556.2225701,1339203677.970142,21.0153410048359,-141057259.74423993,-0.1053292057546043,0.1053292057546043
2021-07-05,"Infrastructure, Services & Financial Products",114,412372102.64366007,367735925.28428006,258022212.7450401,154349889.89861998,109713712.53923997,780108027.9279401,20.474942966683425,44636177.35938001,0.05721794387623341,-0.05721794387623341
2021-07-05,"Lending, Borrowing & Real World Assets",74,6100684499.88935,3538769549.17058,2016335912.8369403,4084348587.0524096,1522433636.3336396,9639454049.059929,22.9891303101539,2561914950.71877,0.2657738641296409,-0.2657738641296409
2021-07-05,Privacy & Security,5,13893.433139999383,1103070.1526900008,0.0,13893.433139999383,1103070.1526900008,1116963.5858300002,13.926125372830738,-1089176.7195500014,-0.9751228539296106,0.9751228539296106
2021-07-05,Trading & Exchanges,198,801068723.3979808,1462043872.0954618,69219748.72314,731848974.6748408,1392824123.3723218,2263112595.4934425,21.540006957770323,-660975148.697481,-0.2920646325833222,0.2920646325833222
2021-07-05,Primary Market Tokens,1174,2851041723.4346714,4676289728.8206005,0.0,2851041723.4346714,4676289728.8206005,7527331452.255272,22.741806427269786,-1825248005.385929,-0.24248274663646763,0.24248274663646763
2021-07-05,Other / Unknown,4,22527615.530560005,709153.0615099985,0.0,22527615.530560005,709153.0615099985,23236768.592070006,16.96124647822391,21818462.469050005,0.9389628503033755,-0.9389628503033755
2021-07-12,Asset Management,174,10366217967.410486,10843578429.325136,9797365898.313536,568852069.0969505,1046212531.0116005,21209796396.735622,23.77772900612453,-477360461.91464996,-0.022506602750232908,0.022506602750232908
2021-07-12,"Infrastructure, Services & Financial Products",116,427383782.2236301,236706313.6335,88672181.97518003,338711600.24845004,148034131.65831998,664090095.85713,20.313928386273766,190677468.59013006,0.2871259032165294,-0.2871259032165294
2021-07-12,"Lending, Borrowing & Real World Assets",80,6479921846.125321,4798986058.220629,2135110506.8950799,4344811339.230242,2663875551.325549,11278907904.345951,23.14620026142731,1680935787.9046926,0.14903355911408764,-0.14903355911408764
2021-07-12,Privacy & Security,5,297873.35366000154,71000.02702999991,0.0,297873.35366000154,71000.02702999991,368873.3806900014,12.818211433328214,226873.32663000163,0.6150439107468814,-0.6150439107468814
2021-07-12,Trading & Exchanges,214,1104128936.9721801,3268736038.5885878,119851541.39846995,984277395.5737102,3148884497.190118,4372864975.560768,22.198684232285082,-2164607101.6164074,-0.49500890462295194,0.49500890462295194
2021-07-12,Primary Market Tokens,1283,5401835063.258237,4645341885.960921,0.0,5401835063.258237,4645341885.960921,10047176949.219158,23.03055753151586,756493177.2973156,0.07529410312178371,-0.07529410312178371
2021-07-12,Other / Unknown,4,13731628.008739995,97371.59645000006,0.0,13731628.008739995,97371.59645000006,13828999.605189994,16.44227843820918,13634256.412289996,0.9859177671227273,-0.9859177671227273
2021-07-19,Asset Management,167,1751798624.7635891,1161973778.2996695,754949173.2840999,996849451.4794892,407024605.01556957,2913772403.0632586,21.79271443736688,589824846.4639196,0.20242653332972568,-0.20242653332972568
2021-07-19,"Infrastructure, Services & Financial Products",115,326919373.8655398,467486236.41200984,162789079.0061599,164130294.8593799,304697157.40584993,794405610.2775496,20.493104734212018,-140566862.54647005,-0.17694595900116913,0.17694595900116913
2021-07-19,"Lending, Borrowing & Real World Assets",79,4331056722.362039,2100394807.657139,1263753539.1888492,3067303183.173189,836641268.4682899,6431451530.019177,22.58446609326856,2230661914.7049,0.346836465188792,-0.346836465188792
2021-07-19,Privacy & Security,4,184741.902949999,1087696.7388900004,0.0,184741.902949999,1087696.7388900004,1272438.6418399995,14.056446593543143,-902954.8359400014,-0.709625443812592,0.709625443812592
2021-07-19,Trading & Exchanges,212,3196612003.6158357,465794345.7216304,154826346.8346501,3041785656.7811856,310967998.8869803,3662406349.3374662,22.02138624108895,2730817657.894205,0.7456348087612433,-0.7456348087612433
2021-07-19,Primary Market Tokens,1083,1007000659.7334201,6358333486.648464,0.0,1007000659.7334201,6358333486.648464,7365334146.381885,22.720050255469566,-5351332826.915044,-0.7265566939069302,0.7265566939069302
2021-07-19,Other / Unknown,4,111721.40214000008,58613496.16770999,0.0,111721.40214000008,58613496.16770999,58725217.56984999,17.88837981042399,-58501774.76556999,-0.9961951132149621,0.9961951132149621
2021-07-26,Asset Management,184,2371468303.3815284,2308413110.7916894,1342673356.4018688,1028794946.9796596,965739754.3898206,4679881414.173218,22.266538607916736,63055192.58983898,0.013473673157373961,-0.013473673157373961
2021-07-26,"Infrastructure, Services & Financial Products",128,429956198.94230014,609781558.0949103,145047785.01331005,284908413.9289901,464733773.0816002,1039737757.0372105,20.76223436256964,-179825359.15261012,-0.17295261034381623,0.17295261034381623
2021-07-26,"Lending, Borrowing & Real World Assets",78,6175417800.326318,2241779895.45015,1676932294.0955002,4498485506.230818,564847601.3546498,8417197695.776468,22.853542794695723,3933637904.876168,0.4673334341249898,-0.4673334341249898
2021-07-26,Privacy & Security,4,439837.0541599995,534092.3482700007,0.0,439837.0541599995,534092.3482700007,973929.4024300001,13.789095124660935,-94255.29411000118,-0.09677836388841916,0.09677836388841916
2021-07-26,Trading & Exchanges,218,4188188434.278422,1493656992.7787707,211096957.67747012,3977091476.6009517,1282560035.1013005,5681845427.057193,22.460541916216965,2694531441.499651,0.4742352596690111,-0.4742352596690111
2021-07-26,Primary Market Tokens,1173,1536150888.2695704,8019395017.804118,0.0,1536150888.2695704,8019395017.804118,9555545906.073689,22.980387546138342,-6483244129.534548,-0.6784797219605918,0.6784797219605918
2021-07-26,Other / Unknown,4,101196.3725900003,28161991.35697999,0.0,101196.3725900003,28161991.35697999,28263187.72956999,17.157070764296474,-28060794.984389987,-0.9928389979532191,0.9928389979532191
2021-08-02,Asset Management,186,1906337721.7774591,1918396652.5489488,803717872.3002298,1102619849.4772294,1114678780.248719,3824734374.326408,22.06475485745443,-12058930.77148962,-0.003152880590201346,0.003152880590201346
2021-08-02,"Infrastructure, Services & Financial Products",135,340164671.10440004,576782973.09144,102397112.79251002,237767558.31189,474385860.2989299,916947644.19584,20.636560935020327,-236618301.98703992,-0.2580499589968993,0.2580499589968993
2021-08-02,"Lending, Borrowing & Real World Assets",79,7986454725.743259,2242106833.5573897,1793644792.8216896,6192809932.92157,448462040.73570013,10228561559.30065,23.048449797082156,5744347892.185869,0.5615987994873664,-0.5615987994873664
2021-08-02,Privacy & Security,4,219964.20415000006,1930068.957030001,0.0,219964.20415000006,1930068.957030001,2150033.161180001,14.580994288898548,-1710104.752880001,-0.7953852916117096,0.7953852916117096
2021-08-02,Trading & Exchanges,222,5144552199.408897,852205166.74172,155398037.58696002,4989154161.821938,696807129.1547599,5996757366.150618,22.514484721276546,4292347032.667177,0.7157780064432523,-0.7157780064432523
2021-08-02,Primary Market Tokens,1203,717436920.60363,10482196431.770927,0.0,717436920.60363,10482196431.770927,11199633352.374557,23.13914687840577,-9764759511.167297,-0.8718820700587455,0.8718820700587455
2021-08-02,Other / Unknown,4,3518783.524310004,25066859.698650006,0.0,3518783.524310004,25066859.698650006,28585643.22296001,17.16841519952473,-21548076.174340002,-0.7538076371509658,0.7538076371509658
2021-08-09,Asset Management,188,3936661380.285129,4272679252.7512507,3020201178.4432793,916460201.8418498,1252478074.3079715,8209340633.03638,22.828538444644277,-336017872.4661217,-0.04093116457050207,0.04093116457050207
2021-08-09,"Infrastructure, Services & Financial Products",137,365905119.94753003,585306572.43433,164240525.75326002,201664594.19427,421066046.68106997,951211692.38186,20.673247196559924,-219401452.48679996,-0.23065470519754938,0.23065470519754938
2021-08-09,"Lending, Borrowing & Real World Assets",80,6518893586.829881,1819739962.29087,1119431047.02461,5399462539.805271,700308915.2662599,8338633549.12075,22.844165196982168,4699153624.539011,0.5635400089064356,-0.5635400089064356
2021-08-09,Privacy & Security,4,75710.54881999995,568971.6524700008,0.0,75710.54881999995,568971.6524700008,644682.2012900007,13.376514314328242,-493261.1036500008,-0.7651228817283799,0.7651228817283799
2021-08-09,Trading & Exchanges,226,4206174665.014144,842881594.6488701,176271784.70695987,4029902880.307184,666609809.9419103,5049056259.663014,22.34246718369298,3363293070.365274,0.6661231123991769,-0.6661231123991769
2021-08-09,Primary Market Tokens,1173,900476773.80535,8380174580.409953,0.0,900476773.80535,8380174580.409953,9280651354.215303,22.95119757042096,-7479697806.604603,-0.8059453502913132,0.8059453502913132
2021-08-09,Other / Unknown,4,514823.42852000066,27351125.671629988,0.0,514823.42852000066,27351125.671629988,27865949.10014999,17.142916074946758,-26836302.243109986,-0.963049998643884,0.963049998643884
2021-08-16,Asset Management,190,4734056701.439871,4807930892.337452,3487199727.291621,1246856974.1482496,1320731165.0458307,9541987593.777323,22.978967643974226,-73874190.8975811,-0.007742012884795317,0.007742012884795317
2021-08-16,"Infrastructure, Services & Financial Products",140,248390951.21153003,540578485.9695799,46100369.064629935,202290582.1469001,494478116.90495,788969437.1811099,20.486238143181748,-292187534.7580499,-0.37034075211075324,0.37034075211075324
2021-08-16,"Lending, Borrowing & Real World Assets",85,3629564900.126328,1823894459.3628106,768604299.3132197,2860960600.8131084,1055290160.049591,5453459359.489139,22.419515989300013,1805670440.7635174,0.3311055096837957,-0.3311055096837957
2021-08-16,Privacy & Security,4,174970.18154,69925.77784000008,0.0,174970.18154,69925.77784000008,244895.95938000007,12.408592827101648,105044.40369999991,0.42893481773214825,-0.42893481773214825
2021-08-16,Trading & Exchanges,231,3166817128.7764325,1443418294.2152693,288721283.4114702,2878095845.3649626,1154697010.8037992,4610235422.991702,22.251544760762034,1723398834.5611632,0.3738201363788066,-0.3738201363788066
2021-08-16,Primary Market Tokens,1244,1778120744.36209,4888220453.349441,0.0,1778120744.36209,4888220453.349441,6666341197.711531,22.62033700044728,-3110099708.9873505,-0.46653773288037037,0.46653773288037037
2021-08-16,Other / Unknown,4,19753.064669999967,53032638.15007,0.0,19753.064669999967,53032638.15007,53052391.21473999,17.786790515593633,-53012885.0854,-0.9992553374421883,0.9992553374421883
2021-08-23,Asset Management,201,8501389309.516949,9009592937.497128,7523762131.610708,977627177.9062405,1485830805.8864193,17510982247.014076,23.586094078073685,-508203627.98017883,-0.029021994358245453,0.029021994358245453
2021-08-23,"Infrastructure, Services & Financial Products",145,502298468.72795993,570135646.4860499,58036514.888910025,444261953.83904994,512099131.59713984,1072434115.2140098,20.793196776776053,-67837177.75808996,-0.06325533363376146,0.06325533363376146
2021-08-23,"Lending, Borrowing & Real World Assets",87,4101374253.54482,2103897828.5811088,985508670.2289993,3115865583.3158207,1118389158.3521094,6205272082.125929,22.548665103654685,1997476424.963711,0.3218998939172019,-0.3218998939172019
2021-08-23,Privacy & Security,5,60661.33162000141,253611.97247999962,0.0,60661.33162000141,253611.97247999962,314273.304100001,12.658021463477823,-192950.6408599982,-0.6139581006174224,0.6139581006174224
2021-08-23,Trading & Exchanges,243,1939904718.5267494,1093988200.2441504,254295125.55635008,1685609592.9703994,839693074.6878003,3033892918.7709,21.83311242383229,845916518.282599,0.278822140705381,-0.278822140705381
2021-08-23,Primary Market Tokens,1292,1743649752.0498197,3987504507.5041003,0.0,1743649752.0498197,3987504507.5041003,5731154259.55392,22.469182789018866,-2243854755.454281,-0.3915188204389616,0.3915188204389616
2021-08-23,Other / Unknown,4,4893736.789949985,28198168.202850003,0.0,4893736.789949985,28198168.202850003,33091904.99279999,17.314799278504903,-23304431.412900016,-0.7042336008752141,0.7042336008752141
2021-08-30,Asset Management,209,18597900559.825943,16937045344.326054,16592618188.594414,2005282371.2315292,344427155.73163986,35534945904.15199,24.29378244092643,1660855215.4998894,0.04673864482528538,-0.04673864482528538
2021-08-30,"Infrastructure, Services & Financial Products",145,522520048.8445101,842428302.76477,190811796.02022,331708252.82429004,651616506.74455,1364948351.60928,21.034382427951222,-319908253.92025995,-0.23437388934393505,0.23437388934393505
2021-08-30,"Lending, Borrowing & Real World Assets",89,10050693422.81805,2687532439.71047,1991673856.49445,8059019566.323601,695858583.2160201,12738225862.52852,23.26787322021338,7363160983.10758,0.5780366169175464,-0.5780366169175464
2021-08-30,Privacy & Security,6,855650.8006400004,857970.3181699999,0.0,855650.8006400004,857970.3181699999,1713621.1188100004,14.354119886394605,-2319.517529999488,-0.0013535766480342187,0.0013535766480342187
2021-08-30,Trading & Exchanges,253,3455214395.0351243,1640916841.8737004,473142396.62947005,2982071998.4056544,1167774445.2442303,5096131236.908825,22.351747508006493,1814297553.161424,0.35601468424151644,-0.35601468424151644
2021-08-30,Primary Market Tokens,1346,1191162708.55923,11673944660.387764,0.0,1191162708.55923,11673944660.387764,12865107368.946995,23.2777846285409,-10482781951.828533,-0.8148227333983413,0.8148227333983413
2021-08-30,Other / Unknown,4,11905539.48969001,47526765.992259994,0.0,11905539.48969001,47526765.992259994,59432305.48195,17.90034851665117,-35621226.50256999,-0.5993579790268846,0.5993579790268846
2021-09-06,Asset Management,216,15744794189.88796,14980401141.137691,13515724367.22858,2229069822.65938,1464676773.909111,30725195331.02565,24.14834884980794,764393048.7502689,0.024878378819561193,-0.024878378819561193
2021-09-06,"Infrastructure, Services & Financial Products",146,919710213.88012,578629520.13762,132306434.25182006,787403779.6283,446323085.8857999,1498339734.01774,21.127623488729625,341080693.74250007,0.22763909012003933,-0.22763909012003933
2021-09-06,"Lending, Borrowing & Real World Assets",91,2652203770.2329693,10128278238.533857,1458251092.3763993,1193952677.85657,8670027146.157457,12780482008.766827,23.271185001128767,-7476074468.300888,-0.5849602904782967,0.5849602904782967
2021-09-06,Privacy & Security,6,1360975.49615,485363.67798999994,103228.52761000009,1257746.96854,382135.15037999983,1846339.17414,14.428715953416996,875611.81816,0.4742421275700052,-0.4742421275700052
2021-09-06,Trading & Exchanges,254,1329166984.5791898,7678869803.045578,435629994.83434,893536989.7448498,7243239808.211238,9008036787.624767,22.921382992330162,-6349702818.466389,-0.7048930824960223,0.7048930824960223
2021-09-06,Primary Market Tokens,1380,14247782490.079006,1593100908.3482602,0.0,14247782490.079006,1593100908.3482602,15840883398.427267,23.485859991943457,12654681581.730745,0.7988621128912003,-0.7988621128912003
2021-09-06,Other / Unknown,4,64834521.66967999,88170.9440799999,0.0,64834521.66967999,88170.9440799999,64922692.613759995,17.988707791027807,64746350.72559999,0.9972838173978842,-0.9972838173978842
2021-09-13,Asset Management,230,12367759031.75772,12629588329.37886,11413253405.9892,954505625.7685204,1216334923.38966,24997347361.13658,23.942035550670486,-261829297.62113953,-0.010474283284481856,0.010474283284481856
2021-09-13,"Infrastructure, Services & Financial Products",152,325464149.10940003,423361025.32317996,96331265.93272999,229132883.17667004,327029759.39045,748825174.43258,20.434016103599582,-97896876.21377993,-0.13073395440793104,0.13073395440793104
2021-09-13,"Lending, Borrowing & Real World Assets",97,2991134632.6269994,2668650364.2976584,727044461.6395488,2264090170.9874506,1941605902.6581097,5659784996.924658,22.456651742207615,322484268.32934093,0.05697818353604746,-0.05697818353604746
2021-09-13,Privacy & Security,6,361893.2230399997,488847.0018699996,21516.64474000005,340376.57829999964,467330.35712999955,850740.2249099994,13.653863277775722,-126953.77882999991,-0.14922743172680059,0.14922743172680059
2021-09-13,Trading & Exchanges,263,3191928242.989049,796608399.1074204,341752935.39753026,2850175307.591519,454855463.7098902,3988536642.0964694,22.106690244460538,2395319843.8816285,0.6005510438591813,-0.6005510438591813
2021-09-13,Primary Market Tokens,1496,2381160038.92844,4718910711.540891,0.0,2381160038.92844,4718910711.540891,7100070750.469331,22.683370585939713,-2337750672.6124506,-0.3292573771124633,0.3292573771124633
