date,category,node_count,inflow,outflow,within_sector_exposure,cross_sector_inflow,cross_sector_outflow,activity,log_activity,net_inflow,exposure_shift_ratio,contraction_score,network_degree,network_pressure,connection_concentration,forecast_date,target_contraction_next_week,contraction_lag_1,contraction_lag_2,contraction_lag_3,contraction_lag_4,sample
2020-08-10,"Infrastructure, Services & Financial Products",23,9506886.52663,50043823.78451001,718932.68912,8787953.83751,49324891.09539001,59550710.31114001,17.9023387984657,-40536937.25788001,-0.6807129091505876,0.6807129091505876,4,-0.3066918990693077,0.48707915636911175,2020-08-17,0.970214327742396,0.6807129091505876,-0.1642909309633414,0.6867864521164525,0.8330134142918111,training
2020-08-17,"Infrastructure, Services & Financial Products",24,1767705.8343800004,116927337.81558998,310880.34138,1456825.4930000002,116616457.47420998,118695043.64996998,18.592068111867444,-115159631.98120998,-0.970214327742396,0.970214327742396,4,0.11295740710488525,0.4515146282538425,2020-08-24,0.628425976169373,0.970214327742396,0.6807129091505876,-0.1642909309633414,0.6867864521164525,training
2020-08-24,"Infrastructure, Services & Financial Products",25,19546521.24222,85662777.51721,7917427.24546,11629093.99676,77745350.27175,105209298.75943,18.471462255115807,-66116256.27499001,-0.628425976169373,0.628425976169373,4,-0.5411610942446582,0.5189641160487227,2020-08-31,-0.5364319745154339,0.628425976169373,0.970214327742396,0.6807129091505876,-0.1642909309633414,training
2020-08-31,"Infrastructure, Services & Financial Products",25,126659889.63882,38215473.20146,20012670.89749,106647218.74133,18202802.303970005,164875362.84028,18.920700375763715,88444416.43736,0.5364319745154339,-0.5364319745154339,4,0.06395254592956678,0.6055779069153512,2020-09-07,0.8442674799870526,-0.5364319745154339,0.628425976169373,0.970214327742396,0.6807129091505876,training
2020-09-07,"Infrastructure, Services & Financial Products",25,11743422.450080004,139071865.82887003,8050152.822320002,3693269.6277600033,131021713.00655004,150815288.27895004,18.83156639619018,-127328443.37879002,-0.8442674799870526,0.8442674799870526,4,-0.36835239199034364,0.8736436592863887,2020-09-14,-0.5365706172641638,0.8442674799870526,-0.5364319745154339,0.628425976169373,0.970214327742396,training
2020-09-14,"Infrastructure, Services & Financial Products",30,102103100.4489,30794274.13540999,12275915.87483,89827184.57407,18518358.26057999,132897374.58431,18.705087776192105,71308826.31349,0.5365706172641638,-0.5365706172641638,4,-0.24002152899596632,0.4939428986897224,2020-09-21,-0.3693716375310191,-0.5365706172641638,0.8442674799870526,-0.5364319745154339,0.628425976169373,training
2020-09-21,"Infrastructure, Services & Financial Products",30,65202654.508610025,30027380.52580999,3368145.068950001,61834509.43966003,26659235.456859987,95230035.03442,18.37180595456373,35175273.98280004,0.3693716375310191,-0.3693716375310191,4,-0.04386972297414926,0.5542971738392056,2020-09-28,-0.8755605199655943,-0.3693716375310191,-0.5365706172641638,0.8442674799870526,-0.5364319745154339,training
2020-09-28,"Infrastructure, Services & Financial Products",30,144262822.72609,9571533.66006,5924855.299039999,138337967.42705002,3646678.3610200007,153834356.38615,18.851386980114963,134691289.06603003,0.8755605199655943,-0.8755605199655943,4,0.20095296832968162,0.8323813710062858,2020-10-05,-0.0641099112899509,-0.8755605199655943,-0.3693716375310191,-0.5365706172641638,0.8442674799870526,training
2020-10-05,"Infrastructure, Services & Financial Products",31,54169384.00573,47642249.230660014,932935.7110500006,53236448.29467999,46709313.51961001,101811633.23639,18.4386349407804,6527134.775069982,0.0641099112899509,-0.0641099112899509,4,-0.09202787527335478,0.47411284775613005,2020-10-12,0.0429537394177196,-0.0641099112899509,-0.8755605199655943,-0.3693716375310191,-0.5365706172641638,training
2020-10-12,"Infrastructure, Services & Financial Products",31,13315683.57216,14510941.159769991,475888.3968700005,12839795.17529,14035052.762899991,27826624.731929995,17.14150388044263,-1195257.5876099933,-0.0429537394177196,0.0429537394177196,4,-0.07820008581379201,0.44078586045171186,2020-10-19,0.5479277437567087,0.0429537394177196,-0.0641099112899509,-0.8755605199655943,-0.3693716375310191,training
2020-10-19,"Infrastructure, Services & Financial Products",31,18879451.69015,64644593.10321002,4360007.526609999,14519444.163539998,60284585.576600015,83524044.79336001,18.240645121937828,-45765141.41306002,-0.5479277437567087,0.5479277437567087,4,-0.11957687638964021,0.5831524819701226,2020-10-26,-0.3892025917109609,0.5479277437567087,0.0429537394177196,-0.0641099112899509,-0.8755605199655943,training
2020-10-26,"Infrastructure, Services & Financial Products",34,72936661.95250997,32068414.17923,2500498.126879999,70436163.82562996,29567916.052350003,105005076.13173996,18.469519260588417,40868247.773279965,0.3892025917109609,-0.3892025917109609,4,0.022998808219184805,0.29123875303513147,2020-11-02,0.906924903625571,-0.3892025917109609,0.5479277437567087,0.0429537394177196,-0.0641099112899509,training
2020-11-02,"Infrastructure, Services & Financial Products",33,6762967.130449999,138559839.80479,966776.1716299992,5796190.95882,137593063.63316,145322806.93524,18.79446808755862,-131796872.67434,-0.906924903625571,0.906924903625571,4,-0.34469735899630943,0.4791791765138055,2020-11-09,0.2552990683755425,0.906924903625571,-0.3892025917109609,0.5479277437567087,0.0429537394177196,training
2020-11-09,"Infrastructure, Services & Financial Products",34,16312470.258959994,27496982.814709987,3200366.9281,13112103.330859996,24296615.886609983,43809453.07366999,17.595360198486006,-11184512.555749994,-0.2552990683755425,0.2552990683755425,4,-0.047920311656327874,0.3497619232344206,2020-11-16,0.832913829194488,0.2552990683755425,0.906924903625571,-0.3892025917109609,0.5479277437567087,training
2020-11-16,"Infrastructure, Services & Financial Products",35,12400138.46964,136027926.04174,814125.4734500013,11586012.996189998,135213800.56829,148428064.51138,18.81561099151312,-123627787.5721,-0.832913829194488,0.832913829194488,4,-0.5075769250001948,0.7611388125765702,2020-11-23,-0.0189830709057396,0.832913829194488,0.2552990683755425,0.906924903625571,-0.3892025917109609,training
2020-11-23,"Infrastructure, Services & Financial Products",34,34121799.321749985,32850460.17108,325463.9431100004,33796335.37863998,32524996.22797,66972259.49282999,18.01978906912919,1271339.1506699843,0.0189830709057396,-0.0189830709057396,4,-0.07352982695125736,0.4463012993042709,2020-11-30,0.350734499320402,-0.0189830709057396,0.832913829194488,0.2552990683755425,0.906924903625571,training
2020-11-30,"Infrastructure, Services & Financial Products",37,32007724.139080003,66588995.09388998,24644789.183680005,7362934.955399997,41944205.910209976,98596719.23296998,18.40654855566232,-34581270.95480998,-0.350734499320402,0.350734499320402,4,-0.26041867873151303,0.5607941860882597,2020-12-07,-0.3109771146758835,0.350734499320402,-0.0189830709057396,0.832913829194488,0.2552990683755425,training
2020-12-07,"Infrastructure, Services & Financial Products",37,50197413.024290025,26382738.47088,1574405.5676100005,48623007.45668002,24808332.90327,76580151.49517003,18.15384849532993,23814674.553410027,0.3109771146758835,-0.3109771146758835,4,-0.21878338795691477,0.7991442292041164,2020-12-14,0.8060571419602837,-0.3109771146758835,0.350734499320402,-0.0189830709057396,0.832913829194488,training
2020-12-14,"Infrastructure, Services & Financial Products",37,8950966.00016,83354222.14269994,225147.78866999992,8725818.21149,83129074.35402994,92305188.14285994,18.34061091829212,-74403256.14253995,-0.8060571419602837,0.8060571419602837,4,-0.5664620617938045,0.7395309054100178,2020-12-21,-0.8302391806696395,0.8060571419602837,-0.3109771146758835,0.350734499320402,-0.0189830709057396,training
2020-12-21,"Infrastructure, Services & Financial Products",38,113704862.05685,10546507.11693,2626675.239989999,111078186.81686,7919831.876939999,124251369.17378,18.637817250435784,103158354.93992,0.8302391806696395,-0.8302391806696395,4,-0.1636418439716523,0.8845127114730381,2020-12-28,0.8858510188552777,-0.8302391806696395,0.8060571419602837,-0.3109771146758835,0.350734499320402,training
2020-12-28,"Infrastructure, Services & Financial Products",39,7721304.40676,127563379.33423,1834843.6621699987,5886460.744590001,125728535.67206,135284683.74098998,18.722891891915005,-119842074.92747,-0.8858510188552777,0.8858510188552777,5,-0.4469817748288063,0.7672161752804719,2021-01-04,0.7970766690437275,0.8858510188552777,-0.8302391806696395,0.8060571419602837,-0.3109771146758835,training
2021-01-04,"Infrastructure, Services & Financial Products",39,25096712.102030005,222254954.99078003,3328428.7108500004,21768283.391180005,218926526.27993003,247351667.09281003,19.326321639471367,-197158242.88875,-0.7970766690437275,0.7970766690437275,5,-0.16225947047101522,0.7472044695193144,2021-01-11,0.5669332143010306,0.7970766690437275,0.8858510188552777,-0.8302391806696395,0.8060571419602837,training
2021-01-11,"Infrastructure, Services & Financial Products",41,55614073.41606,201224249.22879,3718242.658280001,51895830.75778,197506006.57051,256838322.64485,19.36395735402273,-145610175.81272998,-0.5669332143010306,0.5669332143010306,5,-0.24170195017976123,0.8442455736021476,2021-01-18,0.3180930984244912,0.5669332143010306,0.7970766690437275,0.8858510188552777,-0.8302391806696395,training
2021-01-18,"Infrastructure, Services & Financial Products",41,69514562.28878,134368290.71702003,4759837.576949998,64754724.711830005,129608453.14007004,203882853.00580004,19.133056141797034,-64853728.42824003,-0.3180930984244912,0.3180930984244912,5,0.25265684487956025,0.909566354576986,2021-01-25,-0.4534295449011469,0.3180930984244912,0.5669332143010306,0.7970766690437275,0.8858510188552777,training
2021-01-25,"Infrastructure, Services & Financial Products",41,207290061.67228,77952607.84615001,51485899.420290016,155804162.25198996,26466708.425859995,285242669.51843,19.468850851436567,129337453.82612996,0.4534295449011469,-0.4534295449011469,5,-0.2008980359028234,0.7423851780492967,2021-02-01,0.4717099190850526,-0.4534295449011469,0.3180930984244912,0.5669332143010306,0.7970766690437275,training
2021-02-01,"Infrastructure, Services & Financial Products",42,86827112.10886002,241882872.21824995,22158736.60139,64668375.50747001,219724135.61685997,328709984.32710993,19.610686416411887,-155055760.10938993,-0.4717099190850526,0.4717099190850526,5,-0.24350402977177624,0.6123980010479384,2021-02-08,0.6841949687458475,0.4717099190850526,-0.4534295449011469,0.3180930984244912,0.5669332143010306,training
2021-02-08,"Infrastructure, Services & Financial Products",42,124391146.39530995,663380637.36201,100220552.80230996,24170593.592999995,563160084.5597,787771783.7573199,20.484718992624003,-538989490.9667001,-0.6841949687458475,0.6841949687458475,5,-0.3857833064442875,0.8717530505045609,2021-02-15,0.7342031875508415,0.6841949687458475,0.4717099190850526,-0.4534295449011469,0.3180930984244912,training
2021-02-15,"Infrastructure, Services & Financial Products",42,141419721.14382002,922699293.98448,37095211.67525999,104324509.46856004,885604082.30922,1064119015.1283,20.785413078873745,-781279572.8406599,-0.7342031875508415,0.7342031875508415,5,-0.6017464293162802,0.9163495465661394,2021-02-22,-0.6606735054465378,0.7342031875508415,0.6841949687458475,0.4717099190850526,-0.4534295449011469,training
2021-02-22,"Infrastructure, Services & Financial Products",43,1055178836.8316,215605376.16501,159172790.34843,896006046.4831699,56432585.81658,1270784212.99661,20.96290003818349,839573460.66659,0.6606735054465378,-0.6606735054465378,5,0.26119620963462464,0.8509918573002754,2021-03-01,0.5016179588402531,-0.6606735054465378,0.7342031875508415,0.6841949687458475,0.4717099190850526,training
2021-03-01,"Infrastructure, Services & Financial Products",46,116919873.35658002,352277905.45785993,71990503.00366001,44929370.35292001,280287402.4541999,469197778.81444,19.96653494287912,-235358032.1012799,-0.5016179588402531,0.5016179588402531,5,-0.38961159278373314,0.6825670379564752,2021-03-08,0.2312489436176464,0.5016179588402531,-0.6606735054465378,0.7342031875508415,0.6841949687458475,training
2021-03-08,"Infrastructure, Services & Financial Products",48,415415656.55449,665339037.9740201,80606737.12531999,334808919.42917,584732300.8487002,1080754694.52851,20.80092542619701,-249923381.41953012,-0.2312489436176464,0.2312489436176464,5,-0.6070558134649607,0.7993691881650987,2021-03-15,0.532700240196933,0.2312489436176464,0.5016179588402531,-0.6606735054465378,0.7342031875508415,training
2021-03-15,"Infrastructure, Services & Financial Products",50,66338014.57231999,217582587.48524004,43097147.05211,23240867.52021,174485440.43313006,283920602.05756,19.46420519034069,-151244572.91292006,-0.532700240196933,0.532700240196933,5,-0.3872607925024505,0.5828754136985906,2021-03-22,-0.5264550977040529,0.532700240196933,0.2312489436176464,0.5016179588402531,-0.6606735054465378,training
2021-03-22,"Infrastructure, Services & Financial Products",52,188118567.5924,58359128.18175002,21380603.341960013,166737964.25043997,36978524.83979001,246477695.77415,19.32278206773544,129759439.41064996,0.5264550977040529,-0.5264550977040529,5,0.1990581817736918,0.5305865198345833,2021-03-29,0.5331267941671916,-0.5264550977040529,0.532700240196933,0.2312489436176464,0.5016179588402531,training
2021-03-29,"Infrastructure, Services & Financial Products",52,157456145.90687996,517057379.13471967,49998346.67145996,107457799.23542,467059032.4632597,674513525.0415996,20.32950228684556,-359601233.2278397,-0.5331267941671916,0.5331267941671916,5,-0.5952436630358557,0.6439544349198569,2021-04-05,0.1324594070697788,0.5331267941671916,-0.5264550977040529,0.532700240196933,0.2312489436176464,training
2021-04-05,"Infrastructure, Services & Financial Products",51,228402703.68042997,298149495.8171699,166888784.03691992,61513919.643510014,131260711.78024998,526552199.49759984,20.08186103086789,-69746792.13673997,-0.1324594070697788,0.1324594070697788,5,-0.3605744288858685,0.7106186277793082,2021-04-12,0.7213450776296954,0.1324594070697788,0.5331267941671916,-0.5264550977040529,0.532700240196933,training
2021-04-12,"Infrastructure, Services & Financial Products",51,72267222.84067997,446418915.74217993,38333073.904459976,33934148.93622,408085841.83772,518686138.5828599,20.066809517512628,-374151692.9015,-0.7213450776296954,0.7213450776296954,5,-0.6285769207173356,0.6722836305769311,2021-04-19,0.2243655673978823,0.7213450776296954,0.1324594070697788,0.5331267941671916,-0.5264550977040529,training
2021-04-19,"Infrastructure, Services & Financial Products",53,309039162.96414,487828923.27429,151435391.11263,157603771.85151,336393532.16166,796868086.23843,20.49619971143539,-178789760.31015003,-0.2243655673978823,0.2243655673978823,5,0.13751534468658883,0.7530789763922442,2021-04-26,0.8553548977709133,0.2243655673978823,0.7213450776296954,0.1324594070697788,0.5331267941671916,training
2021-04-26,"Infrastructure, Services & Financial Products",56,114504181.64256996,1468738940.70277,51028450.98816996,63475730.6544,1417710489.7146,1583243122.34534,21.18274118997247,-1354234759.0602,-0.8553548977709133,0.8553548977709133,5,-0.6198746032248944,0.8351786910914709,2021-05-03,0.8813897929016496,0.8553548977709133,0.2243655673978823,0.7213450776296954,0.1324594070697788,training
2021-05-03,"Infrastructure, Services & Financial Products",77,126652417.58981995,2008954975.53784,67759129.37631997,58893288.21349999,1941195846.16152,2135607393.12766,21.482016936902937,-1882302557.94802,-0.8813897929016496,0.8813897929016496,5,-0.6373011336584524,0.8298873320940804,2021-05-10,-0.6380208132233699,0.8813897929016496,0.8553548977709133,0.2243655673978823,0.7213450776296954,training
2021-05-10,"Infrastructure, Services & Financial Products",87,2384539864.51118,526949226.78892,134882679.17510998,2249657185.33607,392066547.61381,2911489091.3001,21.79193050281509,1857590637.72226,0.6380208132233699,-0.6380208132233699,5,0.32598231757220775,0.7542277236041396,2021-05-17,-0.7519367094054499,-0.6380208132233699,0.8813897929016496,0.8553548977709133,0.2243655673978823,training
2021-05-17,"Infrastructure, Services & Financial Products",85,3450968392.83405,488635560.10235,253100364.49196,3197868028.34209,235535195.61039,3939603952.9364,22.09434603589837,2962332832.7317,0.7519367094054499,-0.7519367094054499,6,0.5191869233968286,0.7527061388842344,2021-05-24,0.0134552452861106,-0.7519367094054499,-0.6380208132233699,0.8813897929016496,0.8553548977709133,training
2021-05-24,"Infrastructure, Services & Financial Products",90,511300032.6720099,525247027.61882,67269601.31336,444030431.35864985,457977426.30546,1036547060.29083,20.759160892852627,-13946994.946810069,-0.0134552452861106,0.0134552452861106,6,0.04154516406743465,0.42001701349858217,2021-05-31,0.2107269908145048,0.0134552452861106,-0.7519367094054499,-0.6380208132233699,0.8813897929016496,training
2021-05-31,"Infrastructure, Services & Financial Products",93,169434235.22000003,259908294.5463499,14130802.913080033,155303432.30692,245777491.63326988,429342529.7663499,19.877765598323432,-90474059.32634988,-0.2107269908145048,0.2107269908145048,6,-0.31181981996483493,0.5105356533228744,2021-06-07,-0.5868392239802032,0.2107269908145048,0.0134552452861106,-0.7519367094054499,-0.6380208132233699,training
2021-06-07,"Infrastructure, Services & Financial Products",97,818322865.4777101,213064376.67168003,34743242.436300054,783579623.0414101,178321134.23538,1031387242.1493902,20.754170571024314,605258488.80603,0.5868392239802032,-0.5868392239802032,6,0.33536255830086675,0.6118155474150339,2021-06-14,-0.1733267196609431,-0.5868392239802032,0.2107269908145048,0.0134552452861106,-0.7519367094054499,training
2021-06-14,"Infrastructure, Services & Financial Products",104,333940206.75518006,235279263.25174,69840688.40926003,264099518.34592003,165438574.84247997,569219470.0069201,20.159776631266933,98660943.50344004,0.1733267196609431,-0.1733267196609431,6,0.11670511052908436,0.31888100134071024,2021-06-21,-0.1507889887007342,-0.1733267196609431,-0.5868392239802032,0.2107269908145048,0.0134552452861106,training
2021-06-21,"Infrastructure, Services & Financial Products",105,308598277.2733,227726418.74541,48796057.73917,259802219.53413,178930361.00624,536324696.01871,20.10025031364562,80871858.52789,0.1507889887007342,-0.1507889887007342,6,0.2924652105117927,0.5417260139681189,2021-06-28,0.1364991940060017,-0.1507889887007342,-0.1733267196609431,-0.5868392239802032,0.2107269908145048,training
2021-06-28,"Infrastructure, Services & Financial Products",108,320747365.8766401,422152614.4132901,119035868.76553003,201711497.11111003,303116745.64776003,742899980.2899301,20.426071978936854,-101405248.53665,-0.1364991940060017,0.1364991940060017,6,-0.065775675046687,0.4319183176285897,2021-07-05,-0.0572179438762334,0.1364991940060017,-0.1507889887007342,-0.1733267196609431,-0.5868392239802032,training
2021-07-05,"Infrastructure, Services & Financial Products",114,412372102.64366007,367735925.28428006,258022212.7450401,154349889.89861998,109713712.53923996,780108027.9279401,20.474942966683425,44636177.35938001,0.0572179438762334,-0.0572179438762334,6,-0.06330200648649137,0.3637351964845404,2021-07-12,-0.2871259032165294,-0.0572179438762334,0.1364991940060017,-0.1507889887007342,-0.1733267196609431,training
2021-07-12,"Infrastructure, Services & Financial Products",116,427383782.2236301,236706313.6335,88672181.97518003,338711600.24845004,148034131.65831998,664090095.85713,20.31392838627377,190677468.5901301,0.2871259032165294,-0.2871259032165294,6,-0.0525691667714181,0.48780206075165045,2021-07-19,0.1769459590011691,-0.2871259032165294,-0.0572179438762334,0.1364991940060017,-0.1507889887007342,training
2021-07-19,"Infrastructure, Services & Financial Products",115,326919373.8655398,467486236.4120098,162789079.0061599,164130294.8593799,304697157.40584993,794405610.2775496,20.493104734212015,-140566862.54647005,-0.1769459590011691,0.1769459590011691,6,-0.0650593296325446,0.34649884604187037,2021-07-26,0.1729526103438162,0.1769459590011691,-0.2871259032165294,-0.0572179438762334,0.1364991940060017,training
2021-07-26,"Infrastructure, Services & Financial Products",128,429956198.94230014,609781558.0949103,145047785.01331005,284908413.9289901,464733773.0816002,1039737757.0372103,20.76223436256964,-179825359.15261012,-0.1729526103438162,0.1729526103438162,6,-0.06492453221432774,0.3887879453859132,2021-08-02,0.2580499589968993,0.1729526103438162,0.1769459590011691,-0.2871259032165294,-0.0572179438762334,training
2021-08-02,"Infrastructure, Services & Financial Products",135,340164671.10440004,576782973.09144,102397112.79251002,237767558.31189,474385860.2989299,916947644.19584,20.636560935020327,-236618301.98703992,-0.2580499589968993,0.2580499589968993,6,-0.09615429219683685,0.33318976541396733,2021-08-09,0.2306547051975493,0.2580499589968993,0.1729526103438162,0.1769459590011691,-0.2871259032165294,training
2021-08-09,"Infrastructure, Services & Financial Products",137,365905119.94753,585306572.43433,164240525.75326002,201664594.19427,421066046.68107,951211692.38186,20.673247196559924,-219401452.4868,-0.2306547051975493,0.2306547051975493,5,-0.09275062384187935,0.37359412723440666,2021-08-16,0.3703407521107532,0.2306547051975493,0.2580499589968993,0.1729526103438162,0.1769459590011691,training
2021-08-16,"Infrastructure, Services & Financial Products",140,248390951.21153003,540578485.9695799,46100369.064629935,202290582.1469001,494478116.90495,788969437.1811099,20.486238143181748,-292187534.7580499,-0.3703407521107532,0.3703407521107532,5,-0.23352987525967064,0.4594031076419705,2021-08-23,0.0632553336337614,0.3703407521107532,0.2306547051975493,0.2580499589968993,0.1729526103438162,training
2021-08-23,"Infrastructure, Services & Financial Products",145,502298468.72795993,570135646.4860499,58036514.888910025,444261953.83904994,512099131.59713984,1072434115.2140098,20.793196776776053,-67837177.75808996,-0.0632553336337614,0.0632553336337614,6,-0.2219099268238592,0.5320685343941054,2021-08-30,0.234373889343935,0.0632553336337614,0.3703407521107532,0.2306547051975493,0.2580499589968993,training
2021-08-30,"Infrastructure, Services & Financial Products",145,522520048.8445101,842428302.76477,190811796.02022,331708252.82429004,651616506.74455,1364948351.60928,21.034382427951225,-319908253.92025995,-0.234373889343935,0.234373889343935,6,-0.08650054209729113,0.30800424196803994,2021-09-06,-0.2276390901200393,0.234373889343935,0.0632553336337614,0.3703407521107532,0.2306547051975493,training
2021-09-06,"Infrastructure, Services & Financial Products",146,919710213.88012,578629520.13762,132306434.25182006,787403779.6283,446323085.8857999,1498339734.01774,21.127623488729625,341080693.74250007,0.2276390901200393,-0.2276390901200393,6,0.2402803603688564,0.36193151739036805,2021-09-13,0.130733954407931,-0.2276390901200393,0.234373889343935,0.0632553336337614,0.3703407521107532,training
2021-09-13,"Infrastructure, Services & Financial Products",152,325464149.10940003,423361025.32318,96331265.93273,229132883.17667004,327029759.39045,748825174.43258,20.434016103599586,-97896876.21377993,-0.130733954407931,0.130733954407931,6,-0.046445135682432845,0.32040644926995204,2021-09-20,-0.0089322009308481,0.130733954407931,-0.2276390901200393,0.234373889343935,0.0632553336337614,training
2021-09-20,"Infrastructure, Services & Financial Products",156,439515115.81601,431732953.00469005,56880285.08279999,382634830.73321,374852667.9218901,871248068.8207,20.58543730462272,7782162.811319947,0.0089322009308481,-0.0089322009308481,6,0.0058119329346989065,0.39408003753003396,2021-09-27,0.3352866580113213,-0.0089322009308481,0.130733954407931,-0.2276390901200393,0.234373889343935,training
2021-09-27,"Infrastructure, Services & Financial Products",157,394357859.98293984,792192296.5194296,126831089.92688993,267526770.0560499,665361206.5925397,1186550156.5023694,20.89431590644206,-397834436.5364897,-0.3352866580113213,0.3352866580113213,6,0.019561041657042314,0.37203165784191317,2021-10-04,0.33305141268446,0.3352866580113213,-0.0089322009308481,0.130733954407931,-0.2276390901200393,training
2021-10-04,"Infrastructure, Services & Financial Products",158,853555714.8605998,1706029030.0330095,183650050.50561988,669905664.3549799,1522378979.5273895,2559584744.893609,21.66311087364533,-852473315.1724098,-0.33305141268446,0.33305141268446,6,-0.42738844500401263,0.6195600952876156,2021-10-11,0.3684154692214383,0.33305141268446,0.3352866580113213,-0.0089322009308481,0.130733954407931,training
2021-10-11,"Infrastructure, Services & Financial Products",161,538502956.97585,1166741331.7404397,184670768.09079003,353832188.88505995,982070563.6496496,1705244288.7162895,21.25697421584449,-628238374.7645897,-0.3684154692214383,0.3684154692214383,6,0.015995807217227393,0.3725715968004327,2021-10-18,0.240499837544559,0.3684154692214383,0.33305141268446,0.3352866580113213,-0.0089322009308481,training
2021-10-18,"Infrastructure, Services & Financial Products",163,944339664.49824,1542400197.2687898,196547687.46764,747791977.0306001,1345852509.8011498,2486739861.76703,21.634238397489856,-598060532.7705498,-0.240499837544559,0.240499837544559,6,-0.19938081326037205,0.43146662255504575,2021-10-25,0.0710034188721222,0.240499837544559,0.3684154692214383,0.33305141268446,0.3352866580113213,training
2021-10-25,"Infrastructure, Services & Financial Products",167,796929666.5163199,918748695.9353098,267538910.5525098,529390755.9638101,651209785.3828,1715678362.4516296,21.26307438655826,-121819029.4189899,-0.0710034188721222,0.0710034188721222,6,0.183873793975395,0.30938798159865416,2021-11-01,0.5024656733188546,0.0710034188721222,0.240499837544559,0.3684154692214383,0.33305141268446,training
2021-11-01,"Infrastructure, Services & Financial Products",171,588985469.0517298,1778631949.35081,240807153.76998997,348178315.28173983,1537824795.58082,2367617418.40254,21.5851499781632,-1189646480.2990804,-0.5024656733188546,0.5024656733188546,6,-0.279331936718361,0.393518557777551,2021-11-08,0.1241492129782853,0.5024656733188546,0.0710034188721222,0.240499837544559,0.3684154692214383,training
2021-11-08,"Infrastructure, Services & Financial Products",176,768063648.5395502,985805069.5586796,138653102.42183003,629410546.1177201,847151967.1368495,1753868718.09823,21.285089881515,-217741421.0191294,-0.1241492129782853,0.1241492129782853,6,0.016003787715752782,0.5307017918718333,2021-11-15,0.289122739484158,0.1241492129782853,0.5024656733188546,0.0710034188721222,0.240499837544559,training
2021-11-15,"Infrastructure, Services & Financial Products",185,1306586171.80784,2369396292.055829,232230325.1385,1074355846.66934,2137165966.917329,3675982463.863669,22.02508627126081,-1062810120.2479888,-0.289122739484158,0.289122739484158,6,0.1444426558416426,0.4579278753337609,2021-11-22,-0.2043616305361895,0.289122739484158,0.1241492129782853,0.5024656733188546,0.0710034188721222,training
2021-11-22,"Infrastructure, Services & Financial Products",189,2135163585.2891,1410554795.5572102,356957409.79867005,1778206175.49043,1053597385.7585402,3545718380.8463106,21.98900662290155,724608789.73189,0.2043616305361895,-0.2043616305361895,6,0.0400672537676941,0.41984827305638983,2021-11-29,-0.6199776197354584,-0.2043616305361895,0.289122739484158,0.1241492129782853,0.5024656733188546,training
2021-11-29,"Infrastructure, Services & Financial Products",197,2502292580.80972,587000197.4674802,339979125.6383901,2162313455.171329,247021071.8290901,3089292778.2772,21.851208027640087,1915292383.3422396,0.6199776197354584,-0.6199776197354584,6,0.2709838811931645,0.41937354314706354,2021-12-06,-0.3348014661263983,-0.6199776197354584,-0.2043616305361895,0.289122739484158,0.1241492129782853,training
2021-12-06,"Infrastructure, Services & Financial Products",202,1322731951.42103,659183689.2017001,179393529.86514,1143338421.55589,479790159.3365601,1981915640.6227305,21.407329709699532,663548262.21933,0.3348014661263983,-0.3348014661263983,6,0.16919795324887668,0.3320585954218775,2021-12-13,0.6138935243977114,-0.3348014661263983,-0.6199776197354584,-0.2043616305361895,0.289122739484158,training
2021-12-13,"Infrastructure, Services & Financial Products",204,404349064.2842897,1690146054.7294197,157688429.1211397,246660635.16315,1532457625.6082797,2094495119.013709,21.46257836844352,-1285796990.44513,-0.6138935243977114,0.6138935243977114,6,-0.011416382962123661,0.45148880124860047,2021-12-20,0.2714770290321187,0.6138935243977114,-0.3348014661263983,-0.6199776197354584,-0.2043616305361895,training
2021-12-20,"Infrastructure, Services & Financial Products",205,1310011661.2945194,2286337976.2580194,436331341.37238985,873680319.9221296,1850006634.8856297,3596349637.552539,22.00318517868259,-976326314.9635,-0.2714770290321187,0.2714770290321187,6,-0.13833686708011453,0.33874770077422944,2021-12-27,0.0371475487330232,0.2714770290321187,0.6138935243977114,-0.3348014661263983,-0.6199776197354584,training
2021-12-27,"Infrastructure, Services & Financial Products",210,1049856477.4071,1130864932.24531,332114841.85672003,717741635.55038,798750090.3885901,2180721409.65241,21.502921581322315,-81008454.8382101,-0.0371475487330232,0.0371475487330232,6,0.06426429980256992,0.29325399063688085,2022-01-03,-0.1579585996714235,0.0371475487330232,0.2714770290321187,0.6138935243977114,-0.3348014661263983,training
2022-01-03,"Infrastructure, Services & Financial Products",216,2694321670.591749,1959250005.2113,648201463.7782398,2046120206.8135092,1311048541.4330602,4653571675.803049,22.26090086424418,735071665.3804493,0.1579585996714235,-0.1579585996714235,6,0.19240637373058023,0.33617353218602175,2022-01-10,0.4653267544587776,-0.1579585996714235,0.0371475487330232,0.2714770290321187,0.6138935243977114,training
2022-01-10,"Infrastructure, Services & Financial Products",221,731148378.5176901,2003786966.06865,249566066.7995,481582311.7181901,1754220899.26915,2734935344.58634,21.72937363290157,-1272638587.55096,-0.4653267544587776,0.4653267544587776,6,-0.21585974492051768,0.33238100713538526,2022-01-17,-0.3806307994192063,0.4653267544587776,-0.1579585996714235,0.0371475487330232,0.2714770290321187,training
